adjustable,flicker_free,mount_compatible,price,product_name,refresh_rate,resolution,response_time,review_count,review_rating,screen_curvature,video_inputs
,,,153,"13.3 inch 2560x1440 60Hz QHD Portable Ultrathin 2K IPS LCD Monitor with Dual Mini HDMI / 3.5mm Audio / Micro USB Ports, 5V 2A DC USB Power Supply, 13.3"" 2K Portable Display for Switch PS4 XBOX.",,,,4,5,,
"Swivel, Tilt, Height Adjustable",,VESA Mount Compatible,245,"AOC C24G1 24"" Full HD 1920 x 1080 144Hz 4ms VGA HDMI DisplayPort FreeSync Backlit LED Curved Gaming Monitor",144Hz Refresh Rate,1920 x 1080 Full HD Resolution,4ms Response Time,1,5,,
Pivot & Height Adjustable Stand,,,896.99,"LG 32UD99-W Black 32"" 4K HDR10 IPS Widescreen Monitor FreeSync 5ms GTG 2 x 5W Speakers VESA USB Type-C USB 3.0 DisplayPort HDMI",,,,5,3,,
"Tilt, Pivot, Swivel, Height Adjustable",,VESA Mount Compatible,218.81,"Acer B246WL ymdprzx UM.FB6AA.003 24"" WUXGA 1920 x 1200 6 ms 60 Hz D-Sub, DVI, DisplayPort, USB Built-in Speakers IPS Monitor",1920 x 1200 Resolution @ 60 Hz Refresh Rate,1920 x 1200 Resolution @ 60 Hz Refresh Rate,5 ms Response Time,5,5,,
,,,409,Lenovo ThinkVision T22v-10 21.5 Inch Wide FHD VoIP Monitor with Speaker and Webcam,,,,3,5,,
"Pivot, Tilt, Height Adjustable",,VESA Mount Compatible,546.99,"LG 27UL850-W 27"" Ultra HD 3840 x 2160 4K 5ms (GTG) 2xHDMI DisplayPort USB Type-C Built-in Speakers AMD Radeon FreeSync Flicker Safe HDR 400 Borderless Anti-Glare Backlit LED IPS Monitor",,3840 x 2160 Ultra HD 4K Resolution @ 60Hz,5ms Response Time,8,5,,"2 x HDMI, DisplayPort, USB Type-C Video Inputs"
,,,541,"Acer ET322QK BBMIIPRX 32"" Black VA 100% sRGB HDR10 LED Monitor 3840 x 2160 4K Widescreen AMD FreeSync Technology, Ergo Stand, 2x HDMI, DisplayPort, Speaker",,,,9,5,,
,,"Tilt: -5.5 to 22 degree (Max.) VESA Compatibility - Mountable ",199.95,"Dell E1914H 18.5"" HD 1366 x 768 5 ms D-Sub LCD Monitor",,,,8,5,,
"Height, Pivot, Swivel, Tilt Adjustable",,VESA Mount Compatible,541,"Dell P2415Q 24"" (Actual size 23.8"") Ultra HD 3840 x 2160 4K 6ms (GTG) HDMI DisplayPort Mini-DisplayPort USB 3.0 Hub MHL Compatible Anti-Glare Backlit LED IPS Monitor",,3840 x 2160 Ultra HD 4K Resolution @ 60Hz,6ms (GTG) Response Time,118,4,,"HDMI, DisplayPort, Mini-DisplayPort Video Inputs"
,,,348.15,"Dell P2214H Black 21.5"" 8ms(GTG) IPS Widescreen LED Backlight LCD Monitor, 250 cd/m2 DC 2,000,000:1 (1,000:1), 
Height&Pivot& Swivel&Tilt Adjustable, DVI-D/DP/VGA/DP",,,,118,4,,
Height Adjustable Stand On-Screen Control with Screen Split,,,699,"LG 34CB99-W 34"" 21:9 UltraWide WQHD 3440 x 1440 AMD FreeSync IPS LED Curved Monitor, sRGB 99%, HDMI, DisplayPort, USB Type-C, Tilt, Height Adjustable",,,,13,5,,
,,,319.99,"Curved 75Hz LED Monitor HDMI VGA Build-in Speakers, Edge-Less Metal Black 2019, Updated Sceptre 27"" Curved 75Hz LED Monitor HDMI VGA Build-in Speakers, 1920 x 1080 Full HD Resolution,Sceptre 27""","Up to 75Hz Refresh Rate,Up to 75Hz Refresh Rate","1920 x 1080 Full HD Resolution,1920 x 1080 Full HD Resolution",,1,4,,
,,"Tilt VESA Compatibility - Mountable ",499,"Acer ED323QUR 32"" WQHD 2560 x 1440 75Hz FreeSync Curved Monitor",,,,13,5,,
,,,428,"SAMSUNG 391 Series C32F391 Glossy White 32"" 4ms (GTG) Widescreen LED Backlight LCD Monitor Curved","Refresh Rate: 60 Hz",,"Response Time: 4ms (GTG) ",13,5,,
,,Wall-Mount Capability,119.28,"Acer V246HL bd UM.FV6AA.003 24"" 1920 x 1080 5 ms 60 Hz D-Sub, DVI LCD Monitor",,,,14,5,,
,,,513.04,"ASUS MX299Q 29"" 5ms (GTG) AH-IPS HDMI Widescreen LCD/LED Monitor, 300 cd/m2 DCR 80,000,000:1, Built-in Speakers, 100% sRGB Color Saturation, HDMI/MHL, DisplayPort, Dual-link DVI-D",,,,207,4,,
,,,349,"ASUS MX25AQ Space Gray + Black 25"" 5ms (GTG) HDMI Widescreen LED Backlight LCD Monitor AH-IPS 300 cd/m2 ASCR 100,000,000:1",,,,207,4,,
,,,582.78,"ASUS Designo MX27UC 27"" 3840 x 2160 (4K) 5ms (GTG) HDMI, DisplayPort Built-in Speakers LCD Monitor",,,,207,4,,
,,,803.98,"LG 34UB88-P Black 34"" 21:9 Ultrawide 3440 x 1440 2K QHD FreeSync LED Backlight IPS Monitor 2 x Thunderbolt, 2 x HDMI 2.0, DisplayPort 1.2, USB 3.0",,,,27,5,,
,,,201.78,"NEC E221N-BK 21.5"" 16:9 Narrow Bezel IPS Monitor",,1920 x 1080 Resolution ,6 ms Response Time ,1,4,,
"Height & Tilt Adjustable ",,VESA Compatibility - Mountable,546.99,"LG 34WL75C-B 34"" UltraWide QHD 3440 x 1440 (2K) 5ms (GTG) 60 Hz HDMI, DisplayPort Radeon FreeSync Curved IPS Monitor with HDR 10",,,,2,4,,
"Tilt, Swivel, Rotate, Height Adjustable",,VESA Mount Compatible,289,"Dell UltraSharp U2412M 24"" Full HD 1920 x 1200 60Hz 8ms DisplayPort VGA DVI-D 4xUSB 2.0 Pivot Swivel Height Adjustable LED Backlit IPS Widescreen LCD Monitor",,"1920 x 1200 Resolution @ 60Hz","8ms Response Time",360,4,,
,,VESA Mountable,193.59,"Planar PXN2770MW 27"" IPS Full HD Professional Monitor 1920x1080, 14ms Response Time, 1000:1 Contrast, HDMI, DisplayPort, VGA, VESA Mountable",,,,3,4,,
,,,385.22,"LG 27UL600-W 27"" UHD (3840 x 2160) IPS Monitor DisplayHDR 400 FreeSync VESA Mountable HDMI DisplayPort",,,,4,4,,
,,,639,"Dell U2718Q 27"" 16:9 UltraSharp InfinityEdge 4K UHD 3840x2160 IPS HDR 350 cd/m² Monitor DP, Mini DP, HDMI, USB 3.0 HUB, Height Adjustment Pivot Swivel",,,,14,4,,
,,,340.6,"EYOYO 15.6"" Inch 4K HDR IPS Gaming Monitor 3840x2160 for PS4 xbox360 CCTV Camera",,,,1,5,,
Tilt Adjustable,Flicker-Free Technology and Blue Light Filter,VESA Mount Compatible,131.23,"ViewSonic VA2256-MHD 22"" (Actual size 21.5"") Full HD 1920 x 1080 7ms HDMI VGA DisplayPort Built-in Speakers Flicker-Free Blue-Light Filter Anti-Glare Frameless Backlit LED IPS Monitor",,1920 x 1080 Full HD Resolution,7ms (GTG W/OD) Response Time,2,3,,
,,,238.17,"ASUS ZenScreen MB16ACM 15.6"" Full HD 1920 x 1080 USB Type-C Portable USB Monitor, Hybrid Signal Solution, USB Type-C, Flicker Free, Blue Light Filter, Anti-glare Surface",,,,1,5,,
,,,173.16,"Dell P2217 16:10 22"" 5ms (BTW) HDMI Widescreen Backlight LED Monitor IPS 250 cd/m2 DCR 4M:1 (1000:1)",,,5ms BTW Response Time ,2,5,,
,,,153.87,"BenQ GW2475H 24"" (Actual size 23.8"") Full HD 1920 x 1080 5ms (GTG) 60 Hz D-Sub, 2 x HDMI Stylish IPS Monitor with Eye-care Technology",,,,2,5,,
,,,,"LG 27UD58-B IPS 4K UHD Free-Sync Gaming Monitor, 3840 x 2160, 5ms Response Time, 1000:1 Contrast Ratio, DisplayPort, HDMI, Tilt, VESA Compatible",,,"5ms Response Time",29,4,,
,,"Wall Mountable (VESA 100mm compatible)",285.99,"AOC C32V1Q 31.5"" Full HD 1920 x 1080 Curved Monitor, 1800R Curvature VA Panel, 4ms, 20M:1 Dynamic Contrast, 3-sided Frameless, HDMI/DisplayPort/VGA, FlickerFree, Low Blue Mode, VESA Compatible",,,,2,3,,
,,,330,LG 29UM59AP 29 inch UltraWide&#0174 Full HD IPS LED Monitor,,,,1,5,,
,,VESA Mountable,235,"Dell E2015HV Black 19.5"" Widescreen LED Backlight LCD TN Monitor, 1600 x 900, 600:1, 200cd/m2, D-Sub, VESA Mountable",,,,2,5,,
,,,343.88,"SCEPTRE E248W-19208A Black 24"" 5ms (GTG) HDMI Widescreen LED Backlight LCD Monitor 250 cd/m2 DCR 5,000,000:1 (1,000:1), US Warranty",,,,26,4,,
,,,177.96,"EYOYO 13"" 2K 2560x1600 IPS Gaming Monitor With Dual HD Input Metal Housing For PC Laptop DVD PS3 PS4 Xbox",,Resolution: 2560x1600,,1,5,,
"Height, Tilt, Swivel, Pivot Adjustable",,,658.37,"Dell UltraSharp U2719DC 27"" 2560 x 1440 2K Resolution 5ms 60Hz DisplayPort HDMI USB Type-C USB Hub Height Tilt Swivel Pivot Backlit LED IPS Monitor",,2560 x 1440 2K Resolution @ 60Hz,5ms Response Time,2,5,,
,,"Height, Swivel, Tilt VESA Compatibility - Mountable ",404,"Dell Professional P1913s Black 19"" 5ms Height adjustable LED Backlight LCD Monitor 250 cd/m2 DC 2,000,000:1 (1000:1)",,,,3,5,,
,,,,"PHILIPS BDM4065UC Black 40’’ 3ms 4K UHD Large Format Monitor VA Panel 3840 x 2160 300 cd/m2 DC 50,000,000:1 (5000:1), Speakers, USB Hub, Display Port, MHL-HDMI",,,,2,5,,
,,,429,"LG 32MP58HQ-P Black 32"" (Actual size 31.5"") FHD IPS Widescreen LED Backlight Monitor 5ms 1920 x 1080 at 60 Hz, On Screen Control w/ Screen Split, HDMI/D-Sub 250 cd/m2 1000:1",,,,49,4,,
,,,173.82,"LG 24BK400H-B 24"" Black LCD Monitor 1920 x 1080 FreeSync 75Hz 1ms HDMI VGA",,,,3,5,,
,,,599.99,"SAMSUNG S27C500H 27"" 1920 x 1080 5ms (GTG) D-Sub, HDMI LCD Monitor",,,,4,5,,
,,VESA Mount Compatible,98.6,"Acer V196HQL Ab 19"" (Actual szie 18.5"") WXGA 1366 x 768 5ms 60Hz VGA Backlit LED LCD Monitor",,1366 x 768 Resolution @ 60 Hz,5 ms Response Time,4,5,,
,,Vesa Mountable 100X100MM,384.99,"Dell P1914S Black 19"" IPS  8ms(GTG) Ultra-Wide Viewing angle LCD/LED Monitor, 2,000,000:1 (1000:1), USB 2.0 Port, Height, Pivot & Swivel Adjustable",,,,4,5,,
,,,149.99,"ViewSonic VA2246M-LED Black 21.5"" 5ms Widescreen LED Backlight LCD 16:9  Full HD 1080P Monitor, 250 cd/m2 1000:1 (typ.) / 10,000,000:1 (Dynamic), DVI/D-Sub, Built-in Speakers, VESA Mountable",,,,66,4,,
,,"HAS: 130.0±2.0, Tilt: -3°(±2°)~25°(±2°), Swivel: -45°(-2°,0°)~45°(0°,+2°), Pivot: -1°(-2°,0°)~95°(0°,+2°) VESA Compatibility - Mountable ",434.99,"Samsung S24E650BW 24"" LED LCD Monitor - 16:10 - 4 ms",,,,5,5,,
"Height, Tilt, Swivel, Pivot Adjustable",,,138,"HP VH22 22"" (Actual size 21.5"") Full HD 1920 x 1080 60Hz 1ms VGA, DVI-D, DisplayPort Adjustable Height Tilt Swivel Pivot LED Backlit Business LCD Monitor",,1920 x 1080 Full HD Resolution @ 60Hz,1ms Response Time,8,5,,
,,,219.99,"ASUS MS246H 23.6"" 1920 x 1080 2ms(GTG) D-Sub, HDMI LCD Monitor",,,,81,4,,
,,,399.99,"HP 2211x Black 21.5"" 5ms  Full HD  LED BackLight LCD Monitor Slim Design  250 cd/m2 DC 3,000,000:1 (1,000:1)",,,,7,5,,
Tilt Adjustable,Asus Eye Care with Ultra Low-Blue Light and Flicker-Free Technology,VESA Mount Compatible,688.48,"ASUS ASUSPRO C422AQH 22"" Full HD 1920 x 1080 5ms HDMI DisplayPort VGA DVI-D Built-in Speakers Asus Eye Care with Ultra Low-Blue Light & Flicker-Free WideScreen LED Backlit IPS Business Monitor",,1920 x 1080 Full HD Resolution,5ms Response Time,10,5,,"HDMI, VGA, DisplayPort, DVI-D Video Inputs"
,,,359.98,"MSI Optix MAG321CQR 31.5"" Full HD Non-Glare Super Narrow Bezel 1ms 2560 x 1440 Resolution 144Hz Refresh Rate FreeSync Technology Height Adjustable Curved Gaming Monitor",144Hz Refresh Rate - Real smooth gaming.,"WQHD High Resolution - Game titles will even look better, displaying more details due to the WQHD resolution.",1ms Response Time - Eliminate screen tearing and choppy frame rates.,4,5,,
"Rotate, Swivel, Pivot, Height Adjustable",,VESA Mount Compatible,279.99,"Acer Predator XB271H Abmiprzx 27"" Full HD 1920x1080 144Hz 1ms HDMI DisplayPort USB Port Built-in Speakers LED Backlit Gaming Monitor",144 Hz Refresh Rate,1920 x 1080 Full HD Resolution,1ms Response Time,46,4,,
,,,434.55,"Acer B286HK ymjdpprz UM.PB6AA.003 28"" UHD 3840 x 2160 (4K) 2 ms 60 Hz DVI, HDMI, DisplayPort Built-in Speakers LED Backlight Monitor",,,,119,4,,
,,,499.99,"Dell S2340M 23"" 1920 x 1080 7ms (GTG) 60 Hz D-Sub, DVI-D LCD Monitor IPS",,,,110,4,,
,,,519,"HP Promo EliteDisplay E231i Black  23"" 8ms Widescreen LED Backlight LCD Monitor IPS250 cd/m2  4,000,000:1 Built-in Speakers",,,,11,5,,
,,,774,"Dell UltraSharp U2713HM Black & Silver 27"" WQHD 8ms(GTG) IPS-Panel Displayport HDMI Widescreen LED Monitor 350 cd/m2 DC 2Million:1 (1000:1), height&pivot adjustable",,,,123,4,,
,,,299.99,"Dell UltraSharp U2417H 24"" IPS 1080P, 8ms (GTG), DP, HDMI, USB, Tilt, Height Adjustable, Swivel, VESA Compatible",,,,12,4,,
Tilt Adjustable,Flicker-Free Screen,,,"Lenovo L24q 24"" (Actual size 23.8"") QHD 2560 x 1440 2K Resolution 4ms HDMI DisplayPort Flicker-Free Technology TUV Eye Comfort Certification Infinity Screen Anti-Glare LED Backlit IPS Monitor",,2560 x 1440 Quad HD 2K Resolution,4ms Response Time,13,5,,"HDMI (1.4), DisplayPort (1.2) Video Inputs"
,,VESA Mountable,468.99,"Dell UltraSharp U2414H Black 23.8"" Widescreen LED Backlight LCD IPS Monitor, 1920 x 1080, 1000:1, 250cd/m2, HDMI&DVI&USB Display Port, VESA Mountable",,,,154,4,,
,,,103.57,"Acer Display V246HQL, 24"" (23.6"" Viewable Size) 60Hz 1920 x 1080 - FHD 16:9, 3K:1 - Contrast, 5MS GTG - Response, 1x VGA, 1x DVI, W/ Tilt Adjustment, BLACK",,,,1,5,,
,,,176,"Acer S235HLbii Black 23"" 5ms HDMI*2 Widescreen LED Monitor 250 cd/m2 ACM 100,000,000:1 (1000:1)",,,,18,5,,
,,,198.99,"GeChic 1503E 15.6"" FHD 1080p Portable Monitor HDMI, VGA Input, USB Powered, Ultralight Weight, Built-in Speakers",,,,1,4,,
,,VESA Mount Compatible,124.91,"Sceptre E225W-19203R 22"" Ultra Thin 75Hz Full HD 1080p LED Monitor HDMI VGA Built-in Speakers 5ms Metallic Black Monitor",,1920 x 1080 Full HD Resolution @75Hz,5ms Response Time,2,4,,
,,,129.78,"ASUS VW Series VW199T-P Black 19.1"" 1440 x 900 5ms Widescreen LED Backlight LCD Monitor, 250 cd/m2,  ASCR 10,000,000:1, Built-in Speakers",,,,21,5,,
"Height, Swivel, Pivot, Tilt Adjustable",,VESA Mount Compatible,293.83,"ViewSonic XG240R 24"" Full HD 1920 x 1080 144Hz 1ms 2xHDMI DisplayPort USB 3.0 Hub AMD FreeSync Built-in Speakers Anti-Glare Backlit LED Gaming Monitor",144Hz Refresh Rate,1920 x 1080 Full HD Resolution,"1ms (GTG W/OD), 5ms (GTG) Response Time",2,4,,
,,,871.98,"AOC I2769VM 27"" Full HD 1920x1080 monitor, 3-sided frameless/ultra-thin bezels, IPS Panel, 50M:1 dynamic contrast ratio, DisplayPort/HDMI (x2)/DVI/VGA, Built-in speakers, VESA compatible",,,,23,5,,
,,,261,"LG Ultrawide 25UM58-P 25"" LED LCD Monitor - 21:9 - 5 ms",,,,1,4,,
,,,153.99,Lilliput A7S 7 Inch 1920x1200 IPS On Camera Field Monitor Supports 4K HDMI Input Loop Output Camera-top Screen For DSLR Mirrorless Camera SONY A7S II A6500 Panasonic GH5 Canon 5D Mark IV  DJI Ronin M,,,,1,4,,
,,,,"ASUS VC239H 23"" Full HD 1920 x 1080 5ms (GTG) D-Sub, DVI, HDMI Built-in Speakers Flicker Free Ultra-low Blue Light IPS Monitor",,,,259,4,,
,,"Tilt VESA Compatibility - Mountable ",258,"Acer V173DJb Black 17"" 5ms   LCD Monitor 250 cd/m2 ACM 20000:1(1000:1)",,,,27,5,,
,,,110,"HP Smartbuy LE1901w Black 19"" 5ms  Widescreen LCD Monitor 250 cd/m2 1000:1",,,,2,4,,
,,,964.22,"Acer Nitro XV273K 27"" Black UHD (3840x2160) IPS Gaming Monitor 16:9 FreeSync 144Hz 1 ms VRB Speakers VESA HDMI DisplayPort USB 3.0",,,,3,4,,
,,VESA Mount Compatible,254.99,DELL E2414HM Black 24” 5ms 1920 x 1080 Widescreen HD LED Backlight LCD Monitor 1000:1 DVI & VGA,,,"5ms Response Time 1920 x 1080",34,5,,
,,,210.22,"LG 27BK550Y-B, Black 27"" 5ms (GTG) 1920 x 1080, FHD IPS Display, Height, Tilt, Mini PC Mounting Capabilities Built-in 1.2W 2ch Stereo Speakers VESA Mountable",,"Resolution: 1920 x 1080 ",,3,5,,
,,,257.86,"Dell E2011H 20"" 1600 x 900 5ms  LED BackLight  Widescreen LCD Monitor 250 cd/m2 1000:1",,,,34,5,,
,,,139.99,"LG 24BK550Y-B, Black 24"" 5ms (GTG) 1920 x 1080, FHD IPS Display, MINI PC MOUNTING CAPABILITIES Built-in 1.2W 2ch Stereo Speakers",,"Resolution: 1920 x 1080 ",,3,5,,
,,VESA Mount Compatible,979.94,"MSI Prestige PS341WU 34"" 5120 x 2160 5K Resolution 8ms 60Hz HDMI DisplayPort USB Type-C HDR 600 Nano IPS Monitor",,5120 x 2160 UWQHD 5K Resolution @ 60Hz,8ms Response Time,3,4,,"HDMI (2.0), DisplayPort (1.4) Video Inputs"
Tilt Adjustable,,VESA Mount Compatible,117.22,"Lenovo L22e-20 22"" (Actual size 21.5"") Full HD 1920x1080 HDMI VGA AMD FreeSync Technology LED Backlit IPS LCD Monitor",,Full HD 1920 x 1080 Resolution,,3,4,,"HDMI, VGA Video Inputs"
Tilt Adjustable,,VESA Mount Compatible,109.35,"SCEPTRE E205W-16003R 20"" (Actual szie 19.5"") HD+ 1600 x 900 5ms (GTG) Up to 75Hz VGA 2xHDMI Built-in Speakers Backlit LED LCD Monitor",Up to 75Hz Refresh Rate,1600 x 900 HD+ Resolution,5ms (GTG) Response Time,4,4,,"VGA, 2 x HDMI Video Inputs"
,,,499.99,"SAMSUNG T24B350ND Rose Black 24"" 5ms HDMI*2 Widescreen LED-Backlit LCD Monitor 250 cd/m2 1000:1 Built-in Speakers",,,,4,4,,
,,"Tilt (Angle): -2 to 15 Degree VESA Compatibility - Mountable ",168.59,"LG 24MK600M 24"" 1920x1080 Full HD IPS LED Monitor with Radeon FreeSync",,,,4,4,,
"Lift, Tilt, Pivot, Swivel Adjustable",,,269,"[OB] Lenovo ThinkVision P24h-10 23.8"" 2560x1440 QHD USB-C DisplayPort HDMI 4",,2560 x 1440 QHD Resolution,"4ms, 6ms, 14ms Response Time",3,5,,
"Tilt, Height, Swivel, Pivot Adjustable",,,444.11,"LG 27BK67U-B 27"" 16:9 4K UHD 3840 x 2160 IPS Monitor with sRGB 99% and AMD FreeSync HDMI, DisplayPort, USB-C",,3840 x 2160 UHD Resolution @ 60Hz,5ms Response Time,6,4,,
Tilt Adjustable,,VESA Mount Compatible,95.33,"LG 22BK400H-B 21.5"" Full HD 1920 x 1080 75Hz 1ms VGA HDMI AMD Radeon FreeSync Flicker Free LED Backlit Gaming Monitor",75Hz Refresh Rate,1920 x 1080 Full HD Resolution,1ms Response Time,6,4,,"VGA, HDMI Video Inputs"
,,,110,"Lenovo ThinkVision E2054 19.5"" VGA 7ms 1440x900 LED Backlit LCd Monitor",,1440 x 900 Resolution,7 ms Response Time,7,4,,
Tilt Adjustable,,,330,"Dell S2419HM 24"" Full HD 1920x1080 60Hz 5ms Dual HDMI HDR10 Support Ultra-thin Bezel LED Backlight IPS LCD monitor",,1920 x 1080 Full HD Resolution @ 60Hz,5ms Response Time,9,4,,
,,,568,"Dell UltraThin S2719DM 27"" 16:9 IPS monitor, 2K, 5ms (fast), 400cd/m2, 1,000:1, HDMI, Tilt",,,,9,4,,
"Tilt Adjustable",,VESA Mount Compatible,274,"ASUS VS228T-P 22"" (Actual size 21.5"") Full HD 1920 x 1080 5ms VGA DVI Built-in Speakers LED Backlit LCD Monitor",,"1920 x 1080 Full HD Resolution","5ms Response Time",11,3,,"VGA, DVI Video Inputs"
Tilt Adjustable,,,154,"Acer PM161Q 16"" (Actual size 15.6"") Full HD 1920 x 1080 USB Type-C LED Backlit IPS Portable Monitor",,1920 x 1080 Full HD Resolution @ 60Hz,7ms (GTG) Response Time,13,3,,
,,,,"Samsung CJ890 Series C49J890DKN 49"" Super Ultra-Wide 1800R Curved Business Monitor, 32:9 144Hz, 2xUSB Type-C, DP, HDMIx2, Tilt, Swivel, VESA Mount",,,,1,2,,
,,,199,"ASUSPRO C623AQH 23"" Full HD 1920 x 1080 IPS DP HDMI DVI VGA Ergonomic Eye Care Monitor",,,,1,4,,
,,,248.99,Monoprice 27 Inch CrystalPro IPS Monitor - Ultra Slim Bezel With 2560x1440p @ 60HZ WQHD Resolution & HDR Support,,,,1,2,,
,,,500,"Lenovo 3794HB1 LS2323 23"" Full HD 1920 x 1080 5 ms D-Sub, DVI LCD Monitor",,,,1,4,,
,,,68.9,"Fullcom Tech 15.6"" FHD Slim IPS 1920x1080 30 pin Matte LED LCD Screen/display compatible for Acer Nitro 5 AN515-53-55G9",,Resolution: 1920*1080 (Full HD)  ,,1,5,,
,,,150,"Acer ED272 Abix UM.HE2AA.A01 27"" Full HD 1920 x 1080 4ms (GTG) 75 Hz D-Sub, HDMI LCD/LED Monitor",,,,1,4,,
,,,333,"Dell P2211H Black 21.5"" 5ms  LED Backlight Widescreen LCD Monitor 250 cd/m2 DC 2000000:1",,,,1,4,,
,,,573.87,"SAMSUNG The Space Series S27R750Q 27"" QHD 2560 x 1440 (2K) 4ms (GTG) 144 Hz HDMI, Mini DisplayPort Monitor with Clamp-type Stand for More Usable Desk Space","144 Hz Refresh Rate","2560 x 1440 WQHD Resolution","4ms Response Time",2,4,,
,,VESA Mountable 100x100mm,498,"Dell E2416H Black 24"" 5ms 1920 x 1080 60HZ TN Widescreen LED Backlight LCD Monitor, Eco-conscious Design, 250 cd/m2 1000:1, VESA Mount Compatibility with Tilt Options, VGA/DP",,,,2,4,,
,,,358,"ASUS VL279HE Eye Care Monitor - 27"" IPS, 75Hz, Adaptive-Sync/FreeSync, Frameless, Slim, Wall Mountable, Flicker Free, Blue Light Filter",,,,2,4,,
,,VESA Compatibility - Mountable,249,"Acer KG241 24"" LED LCD Monitor - 16:9 - 1 ms GTG",,,,1,4,,
,,,561.96,"HP E344c 34"" 3440x1440 WQHD LED LCD 16ms 60Hz Curved Monitor",,,,1,2,,
,,,500,"LG 27MU88-W Black Texture Front Deco, Silver Spray Middle 27"" Class 4K UHD AMD FreeSync IPS Monitor, sRGB 99%, HDMI, USB3.0, Display Port,USB-C, Tilt, Height Adjustable, Pivot, VESA Compatible",,,,2,4,,
,,,97.99,"Philips 203V5LSB2 19.5"" LED monitor, HD 1600x900, VGA input, 5ms, EPEAT Silver, 100% recyclable packaing material",,,,2,4,,
Height Adjustable,,,857.99,"HP Omen 27"" Gaming Monitor Black, 165Hz 1ms, G-sync, TN Panel, Height Adjustable, HDMI/Display Port/USB 3.0 x 2",,,,3,4,,
"Tilt, Height, Swivel Adjustable, VESA Mountable ",,"Tilt, Height, Swivel Adjustable, VESA Mountable ",758.73,"Acer Predator Z1 (Z271T bmiphz) Black / Red 27"" 144Hz, 1920 x 1080 16:9, 1800R Curved Gaming Monitor, NVIDIA G-Sync Technology, Tobii Eye Tracking Technology VisionCare Technology, 2 x 7W Speakers",,,,3,4,,
,,,320,"NEC E223W-BK 22"" Widescreen LED Backlit LCD Monitor",,1680 x 1050 Resolution ,5ms Response Time ,2,4,,
,,,179.33,"Dell Professional P1913 Black 19” 5ms (GTG) Widescreen LCD/LED Monitor, 250 cd/m2, 2,000,000:1 (1000:1), USB 2.0 Port, Height, & Swivel Adjustable",,,,3,4,,
,,"Swivel & Tilt VESA Compatibility - Mountable ",219,"Dell 469-3132 E1913S 19"" 1280 x 1024 5 ms 60 Hz D-Sub LCD Monitor",,,,3,4,,
,,,354.99,"AOC e2251Fwu 22"" 1920 x 1080 5 ms 60 Hz USB 2.0 USB LCD Monitor",,,,3,4,,
"Tilt, Height Adjustable",,VESA Mount Compatible,359.98,"MSI Optix MAG271CQR 27"" 2560 x 1440 Quad HD 2K Resolution 1ms 144Hz DisplayPort 2xHDMI AMD FreeSync Technology Anti-Flicker & Less Blue Light Frameless Anti-Glare Backlit LED Curved Gaming Monitor",144 Hz Refresh Rate,2560 x 1440 WQHD 2K Resolution,,18,5,,
,,,218,"Dell Professional P190S Black 19"" 5ms Pivot, Swivel & Height Adjustable LCD Monitor 250 cd/m2 800:1",,,,3,4,,
,,,299.89,"HP L2245wg 22"" 5ms  Widescreen LCD Monitor 300 cd/m2 1000:1 with HDCP",,,,4,4,,
,,"Height, Swivel, Tilt VESA Compatibility - Mountable ",334.61,"Dell Professional P2213 Black 22"" 5ms Height adjustable Widescreen LED Backlight LCD Monitor 250 cd/m2 DC 2,000,000:1 (1000:1)",,,,5,4,,
,,,139.97,"SCEPTRE E248W-19203R Silver 23.8"" HDMI Widescreen LED Backlight LCD/LED Monitor 250 cd/m2 1,000:1, US Warranty",,"1920 x 1080 High Resolution",,5,2,,
,,,210.26,"Asus VN248Q-P Super Narrow Frame 23.8"" 5ms (GTG) Widescreen LED Backlight LCD Monitor IPS 80,000,000:1, DisplayPort, HDMI, Built-in Speakers",,,,7,4,,
,,"Tilt VESA Compatibility - Mountable ",145,"Dell E2313H 23"" Full HD 1920 x 1080 5 ms 60 Hz D-Sub, DVI LCD Monitor",,,,6,4,,
